,N,Rooms,Price,Totsp,Livesp,Kitsp,Dist,Metrdist,Walk,Brick,Tel,Bal,Floor,Nfloors,New,District
5384,150025902,1,3814200.0,32.6,15.6,7,22.69,,,0.0,0.0,1.0,9,17,0.0,78.0
5385,148746861,1,3912000.0,32.6,15.6,7.1,22.69,,,0.0,0.0,1.0,7,17,0.0,78.0
5386,150685048,1,3912000.0,32.6,15.6,12,22.69,25,0,0.0,0.0,0.0,15,17,1.0,78.0
5387,149606182,1,3920000.0,37.0,19,8,22.85,12,0,0.0,0.0,1.0,13,17,1.0,78.0
5388,137942914,1,3927300.0,32.0,15.6,7.1,22.62,,,0.0,0.0,1.0,10,17,0.0,78.0
5389,150920203,1,3937000.0,32.6,15.8,7.9,22.69,20,0,0.0,0.0,1.0,10,17,0.0,78.0
5390,149728591,1,3950000.0,36.9,17,8,22.44,15,0,0.0,0.0,0.0,13,17,1.0,78.0
5391,148748835,1,3951900.0,36.7,16.2,7.4,22.56,,,0.0,0.0,1.0,5,17,1.0,78.0
5392,149390179,1,3975000.0,31.8,15.6,7.1,22.62,20,0,0.0,0.0,1.0,10,17,0.0,78.0
5393,150366085,1,4000000.0,31.8,,,22.56,11,0,0.0,0.0,1.0,10,17,1.0,78.0
5394,150791891,1,4012500.0,31.9,,,22.56,11,0,0.0,0.0,1.0,13,17,1.0,78.0
5395,150685072,1,4059000.0,36.9,16.2,7.4,22.85,20,0,0.0,0.0,1.0,12,17,1.0,78.0
5396,150738429,1,4170000.0,39.0,20,10,21.44,15,0,0.0,0.0,1.0,15,16,0.0,78.0
5397,150460871,1,4176600.0,38.8,19,8,22.68,,,0.0,0.0,1.0,5,17,0.0,78.0
5398,150469765,1,4220392.0,38.8,,,22.81,15,0,0.0,0.0,1.0,16,17,1.0,78.0
5399,48068951,1,4226500.0,39.5,18.9,9,22.21,,,0.0,0.0,1.0,3,25,0.0,78.0
5400,150685192,1,4235000.0,38.5,18.9,7.3,22.81,20,0,0.0,0.0,1.0,7,17,1.0,78.0
5401,9878631,1,4238700.0,39.8,18.9,10,22.92,,,0.0,0.0,1.0,7,17,0.0,78.0
5402,150033091,1,4280000.0,40.0,18.9,10.1,22.76,,,0.0,0.0,1.0,12,17,0.0,78.0
5403,148939076,1,4285000.0,40.0,18.9,10.1,22.52,15,0,0.0,0.0,1.0,3,17,1.0,78.0
5404,149353051,1,4298400.0,39.8,19,9,22.92,15,0,0.0,0.0,1.0,20,25,1.0,78.0
5405,149680339,1,4305000.0,40.0,18.9,10.1,22.56,,,0.0,0.0,0.0,8,17,1.0,78.0
5406,148919598,1,4310750.0,39.5,18.9,9,22.21,,,0.0,0.0,1.0,8,25,1.0,78.0
5407,149353187,1,4320000.0,40.0,19,10,22.56,15,0,0.0,0.0,1.0,9,17,1.0,78.0
5408,150685046,1,3912000.0,32.6,15.6,12,22.69,25,0,0.0,0.0,0.0,7,17,1.0,78.0
5409,150122095,2,6600000.0,64.0,33,13,22.42,10,0,0.0,0.0,1.0,17,17,0.0,78.0
5410,150160142,2,5422300.0,55.9,36.8,9,22.69,20,0,0.0,0.0,1.0,6,                ,1.0,78.0
5411,150470049,1,4326260.0,39.8,,,22.92,15,0,0.0,0.0,1.0,25,25,1.0,78.0
5412,36784462,1,4342800.0,37.6,19.1,7.5,22.44,,,0.0,0.0,1.0,10,17,0.0,78.0
5413,149673350,1,4345000.0,39.5,18.9,9,22.29,,,0.0,0.0,1.0,25,25,0.0,78.0
5414,148470040,1,4360000.0,39.3,19,7,22.55,15,0,0.0,0.0,1.0,22,25,1.0,78.0
5415,150386663,1,4400000.0,40.0,19,10,21.9,,,0.0,0.0,1.0,6,17,0.0,78.0
5416,150685039,1,4400000.0,40.0,18.9,10.1,22.44,25,0,0.0,0.0,1.0,13,17,1.0,78.0
5417,146403896,1,4400000.0,37.9,17.5,8.5,21.45,20,0,0.0,0.0,1.0,14,14,0.0,78.0
5418,149053656,1,4412100.0,38.5,18.9,7.3,22.65,,,0.0,0.0,1.0,11,17,0.0,78.0
5419,150366080,1,4412500.0,37.5,,,22.44,11,0,0.0,0.0,1.0,16,17,1.0,78.0
5420,150024192,1,4417803.0,38.5,,,22.44,11,0,0.0,0.0,1.0,13,17,1.0,78.0
5421,148902525,1,4429000.0,38.2,18.9,7.4,22.65,,,0.0,0.0,1.0,7,25,0.0,78.0
5422,148959099,1,4437100.0,38.2,18.9,7.3,22.65,,,0.0,0.0,1.0,7,17,0.0,78.0
5423,148889168,1,4448600.0,38.3,18.9,7.3,22.65,,,0.0,0.0,1.0,14,17,0.0,78.0
5424,149390248,1,4481100.0,38.3,18.9,8,22.65,20,0,0.0,0.0,1.0,14,17,0.0,78.0
5425,148908816,1,4490000.0,39.0,18,7.5,22.01,,,0.0,0.0,1.0,8,17,0.0,78.0
5426,150425294,1,4500000.0,37.0,18,7,22.1,30,0,0.0,0.0,1.0,5,17,0.0,78.0
5427,136604753,1,4500000.0,40.0,19,10,22.41,,,0.0,0.0,1.0,4,17,0.0,78.0
5428,49583013,1,4516050.0,39.1,18.9,9,22.51,,,0.0,0.0,1.0,7,25,0.0,78.0
5429,150708309,1,4517800.0,38.4,18.9,7.3,22.44,20,0,0.0,0.0,1.0,5,17,0.0,78.0
5430,36714838,1,4527600.0,39.2,18.9,9,22.56,,,0.0,0.0,1.0,15,25,0.0,78.0
5431,148952591,1,4552600.0,39.2,18.9,9,22.55,,,0.0,0.0,1.0,14,25,0.0,78.0
5432,148948321,1,4552600.0,39.2,18.9,9,22.55,,,0.0,0.0,1.0,11,25,0.0,78.0
5433,150707521,1,4552900.0,38.7,18.9,7.3,22.44,20,0,0.0,0.0,1.0,9,17,0.0,78.0
5434,148930132,1,4564150.0,39.3,18.9,9,22.56,,,0.0,0.0,1.0,18,25,0.0,78.0
5435,148932423,1,4564150.0,39.3,18.9,9,22.56,,,0.0,0.0,1.0,9,25,0.0,78.0
5436,149381688,1,4250000.0,33.0,16,7,22.61,15,0,0.0,0.0,1.0,11,17,1.0,78.0
5437,150429158,2,6550000.0,64.0,32.6,13,22.37,10,0,0.0,0.0,1.0,5,17,0.0,78.0
5438,150122095,2,6600000.0,64.0,33,13,22.42,10,0,0.0,0.0,1.0,17,17,0.0,78.0
5439,148928094,1,4564150.0,39.3,18.9,9,22.51,,,0.0,0.0,1.0,7,25,0.0,78.0
5440,13922704,1,4573800.0,39.7,18.9,10,22.44,,,0.0,0.0,1.0,13,17,0.0,78.0
5441,149390180,1,4586400.0,39.2,18.9,9,22.55,20,0,0.0,0.0,1.0,14,25,0.0,78.0
5442,149390253,1,4598100.0,39.3,18.9,9,22.56,20,0,0.0,0.0,1.0,10,25,0.0,78.0
5443,148884287,1,4598800.0,39.6,18.9,10.1,22.44,,,0.0,0.0,1.0,17,17,0.0,78.0
5444,43638953,1,4600000.0,37.5,18,8.5,21.32,6,0,0.0,0.0,1.0,9,17,0.0,78.0
5445,150019721,1,4600000.0,38.2,17.9,9,22.35,,,0.0,0.0,1.0,7,14,0.0,78.0
5446,150098478,1,4600000.0,39.8,18,7.5,22.41,15,0,0.0,0.0,1.0,7,17,1.0,78.0
5447,144006502,1,4644900.0,39.7,18.9,10,22.44,,,0.0,0.0,1.0,13,17,0.0,78.0
5448,149130707,1,4650000.0,39.0,19,8,22.42,5,0,0.0,0.0,1.0,17,18,0.0,78.0
5449,147455772,1,4650000.0,39.0,18,9,21.45,,,0.0,0.0,1.0,6,17,0.0,78.0
5450,150786117,свободнаяпланировка в ЖК«Некрасовка»,4690000.0,40.0,19,10,22.41,8,0,0.0,0.0,1.0,8,17,0.0,78.0
5451,148845537,1,4730000.0,38.8,18.9,7.3,21.92,,,0.0,0.0,0.0,15,17,1.0,78.0
5452,150470938,1,4800000.0,37.5,20,10,22.06,,,0.0,0.0,0.0,8,17,0.0,78.0
5453,150685050,1,4800000.0,40.0,18.9,10.1,22.69,25,0,0.0,0.0,1.0,7,17,1.0,78.0
5454,150496606,1,4830000.0,40.0,19,10,22.1,,,0.0,0.0,1.0,10,17,0.0,78.0
5455,150911255,1,4900000.0,40.0,19,9,21.83,,,0.0,0.0,1.0,14,17,0.0,78.0
5456,149390266,1,4925700.0,42.1,18.9,10,22.48,15,0,0.0,0.0,1.0,5,9,0.0,78.0
5457,149620247,2,4950000.0,50.0,28,10,22.85,,,0.0,0.0,1.0,6,17,1.0,78.0
5458,148401540,1,4950000.0,40.0,19,10,21.83,,,0.0,0.0,1.0,6,17,0.0,78.0
5459,150189917,1,4950000.0,38.0,19,7.8,21.83,10,0,0.0,0.0,1.0,10,17,0.0,78.0
5460,150702735,1,4990000.0,39.0,19,8.5,21.47,10,0,0.0,0.0,1.0,13,17,0.0,78.0
5461,38218474,1,5000000.0,40.0,19,9.8,21.98,,,0.0,0.0,1.0,11,17,0.0,78.0
5462,150657835,1,5100000.0,40.0,20,10,22.06,,,0.0,0.0,1.0,7,17,0.0,78.0
5463,150674707,2,5100000.0,50.1,27,10,22.85,20,1,0.0,0.0,1.0,9,17,1.0,78.0
5464,150592328,1,4373776.0,26.2,23,8,8.72,9,0,1.0,0.0,1.0,2,25,1.0,79.0
5465,150592048,2,8344914.0,57.0,23,8,8.72,9,0,1.0,0.0,1.0,2,25,1.0,79.0
5466,43806263,2,8533014.0,57.0,28.4,10.4,8.79,10,0,1.0,0.0,1.0,2,25,1.0,79.0
5467,150462794,1,4500000.0,30.0,15.3,6,7.46,10,0,1.0,0.0,0.0,1,5,0.0,79.0
5468,150462965,1,4500000.0,30.0,15.3,6,7.46,5,0,1.0,0.0,0.0,1,5,0.0,79.0
5469,150592009,1,4912301.0,29.9,23,10,8.72,9,0,1.0,0.0,1.0,1,8,1.0,79.0
5470,150741335,1,5500000.0,41.0,18,12,9.96,,,1.0,1.0,1.0,4,5,0.0,79.0
5471,148680426,2,5500000.0,41.0,25,6,9.96,10,0,1.0,1.0,1.0,4,5,0.0,79.0
5472,150591975,1,5872688.0,33.3,23,9,8.72,9,0,1.0,0.0,1.0,2,9,1.0,79.0
5473,145239676,2,6000000.0,41.0,28,6,6.89,15,0,0.0,0.0,1.0,5,5,0.0,79.0
5474,150591979,1,6034921.0,37.8,23,9,8.72,9,0,1.0,0.0,1.0,1,7,1.0,79.0
5475,147844008,1,6035658.0,33.3,16.9,7.3,8.68,10,0,1.0,0.0,1.0,5,9,1.0,79.0
5476,150591968,1,6109506.0,39.0,23,9,8.72,9,0,1.0,0.0,1.0,1,9,1.0,79.0
5477,147280459,2,6200000.0,36.0,22,7,6.2,15,0,0.0,0.0,1.0,7,9,0.0,79.0
5478,148477582,2,6200000.0,42.0,27,6,9.26,,,1.0,0.0,0.0,1,5,0.0,79.0
5479,150591976,1,6206162.0,34.9,23,9,8.72,9,0,1.0,0.0,1.0,2,9,1.0,79.0
5480,43806155,1,6242272.0,38.3,18.1,11.2,8.74,10,0,1.0,0.0,1.0,1,8,1.0,79.0
5481,150592330,1,6242690.0,39.7,23,8,8.72,9,0,1.0,0.0,1.0,1,8,1.0,79.0
5482,44964189,2,6250000.0,40.0,25,7,7.48,10,0,0.0,1.0,1.0,12,12,0.0,79.0
5483,47735477,1,6325830.0,36.2,16.3,10.7,8.74,10,0,1.0,0.0,1.0,7,8,1.0,79.0
5484,149111211,1,6328312.0,34.9,15.1,10.7,8.68,10,0,1.0,0.0,1.0,2,9,1.0,79.0
5485,43807031,1,6372396.0,36.0,14.9,8.3,8.79,10,0,1.0,0.0,1.0,16,25,1.0,79.0
5486,150451977,2,6400000.0,43.0,27,6,10.04,,,1.0,0.0,1.0,2,5,0.0,79.0
5487,150645891,2,6400000.0,42.0,28,6,6.36,30,1,1.0,1.0,1.0,3,5,0.0,79.0
5488,149469364,1,6405785.0,39.9,18,9.8,8.76,10,0,1.0,0.0,1.0,3,25,1.0,79.0
5489,150591980,1,6626820.0,38.0,23,9,8.72,9,0,1.0,0.0,1.0,2,7,1.0,79.0
5490,150592146,1,6673432.0,37.4,23,8,8.72,9,0,1.0,0.0,1.0,24,25,1.0,79.0
5491,51630089,1,6700000.0,34.0,18,7,6.24,25,1,1.0,0.0,1.0,3,5,0.0,79.0
5492,43806263,2,8533014.0,57.0,28.4,10.4,8.79,10,0,1.0,0.0,1.0,2,25,1.0,79.0
5493,149111213,1,6004723.0,33.3,16.9,7.3,8.68,10,0,1.0,0.0,1.0,3,9,1.0,79.0
5494,150592328,1,4373776.0,26.2,23,8,8.72,9,0,1.0,0.0,1.0,2,25,1.0,79.0
5495,150592339,1,6720594.0,39.2,23,8,8.72,9,0,1.0,0.0,1.0,2,8,1.0,79.0
5496,148189233,1,6800000.0,50.0,30,7,9.25,5,0,1.0,0.0,0.0,4,7,0.0,79.0
5497,50936258,1,6803036.0,43.3,18.0,12.1,8.68,10,0,1.0,0.0,0.0,11,25,1.0,79.0
5498,149264152,3,6850000.0,54.0,30.6,7.8,9.28,10,0,1.0,0.0,0.0,5,5,0.0,79.0
5499,150592381,1,6852865.0,42.9,23,9,8.72,9,0,1.0,0.0,1.0,18,25,1.0,79.0
5500,150875566,2,6900000.0,37.0,25,6,6.2,11,0,0.0,0.0,1.0,3,10,0.0,79.0
5501,148893213,2,7000000.0,44.0,18,15,9.57,,,1.0,1.0,1.0,4,9,0.0,79.0
5502,150592282,1,7043548.0,41.4,23,9,8.72,9,0,1.0,0.0,1.0,22,25,1.0,79.0
5503,49480970,1,7052734.0,39.7,18.8,11.2,8.74,10,0,1.0,0.0,1.0,7,8,1.0,79.0
5504,49910919,2,7300000.0,45.0,27,7,7.15,10,0,1.0,1.0,1.0,7,9,0.0,79.0
5505,149548015,3,7300000.0,54.0,36,6,7.58,5,0,1.0,0.0,1.0,4,5,0.0,79.0
5506,149849733,3,7300000.0,54.0,35,7,7.58,15,1,1.0,1.0,1.0,4,5,0.0,79.0
5507,147844021,1,7307198.0,43.8,15.6,12.2,8.68,10,0,1.0,0.0,1.0,1,9,1.0,79.0
5508,150675231,2,7350000.0,45.0,26.8,7,7.48,10,0,0.0,1.0,1.0,8,12,0.0,79.0
5509,150101781,1,7500000.0,33.0,16,9,7.15,10,0,1.0,0.0,1.0,3,9,0.0,79.0
5510,150708019,2,7600000.0,45.7,28.7,6,5.87,8,0,0.0,1.0,1.0,3,12,0.0,79.0
5511,150591978,1,7616144.0,48.7,23,9,8.72,9,0,1.0,0.0,1.0,1,7,1.0,79.0
5512,49212486,1,7896791.0,59.9,22.5,12.5,8.79,10,0,1.0,0.0,0.0,1,25,1.0,79.0
5513,148569263,2,8000000.0,49.7,32.2,10,5.87,9,0,0.0,1.0,1.0,8,12,0.0,79.0
5514,139523532,3,8500000.0,57.3,45,6,5.93,19,0,1.0,1.0,0.0,1,5,0.0,79.0
5515,150585910,3,8500000.0,56.0,37,6,7.15,10,0,1.0,0.0,1.0,3,5,0.0,79.0
5516,150716404,3,8700000.0,57.0,37,6,6.36,14,1,0.0,1.0,1.0,3,5,0.0,79.0
5517,43807601,2,8711136.0,59.6,34.8,7.6,8.76,10,0,1.0,0.0,0.0,1,25,1.0,79.0
5518,150591990,2,8793713.0,58.6,23,9,8.72,9,0,1.0,0.0,1.0,1,8,1.0,79.0
5519,150592023,2,8921244.0,53.7,23,10,8.72,9,0,1.0,0.0,1.0,5,8,1.0,79.0
5520,43806263,2,8533014.0,57.0,28.4,10.4,8.79,10,0,1.0,0.0,1.0,2,25,1.0,79.0
5521,149111213,1,6004723.0,33.3,16.9,7.3,8.68,10,0,1.0,0.0,1.0,3,9,1.0,79.0
5522,150592328,1,4373776.0,26.2,23,8,8.72,9,0,1.0,0.0,1.0,2,25,1.0,79.0
5523,150592344,2,8924989.0,53.3,23,8,8.72,9,0,1.0,0.0,1.0,3,8,1.0,79.0
5524,147844052,2,9109019.0,53.7,29.3,11.7,8.74,10,0,1.0,0.0,0.0,5,8,1.0,79.0
5525,43806233,2,9288667.0,64.1,35.8,12.0,8.79,10,0,1.0,0.0,1.0,2,25,1.0,79.0
5526,150592410,2,9344857.0,61.2,23,11,8.72,9,0,1.0,0.0,1.0,25,25,1.0,79.0
5527,150592341,2,9386921.0,59.6,23,8,8.72,9,0,1.0,0.0,1.0,2,8,1.0,79.0
5528,42233946,4,9500000.0,72.0,52,8,8.38,23,1,1.0,0.0,1.0,4,5,0.0,79.0
5529,43806101,2,9527105.0,59.4,28.3,16.4,8.74,10,0,1.0,0.0,1.0,2,8,1.0,79.0
5530,150592073,2,9533647.0,64.4,23,8,8.72,9,0,1.0,0.0,1.0,8,25,1.0,79.0
5531,147844041,2,9538110.0,56.7,27.6,11.8,8.74,10,0,1.0,0.0,1.0,4,8,1.0,79.0
5532,150592216,2,9654987.0,64.6,23,9,8.72,9,0,1.0,0.0,1.0,11,25,1.0,79.0
5533,43806647,2,9715255.0,64.4,31.8,12.6,8.79,10,0,1.0,0.0,1.0,10,25,1.0,79.0
5534,150592215,2,9730176.0,64.0,23,9,8.72,9,0,1.0,0.0,1.0,11,25,1.0,79.0
5535,150592018,2,9743255.0,58.8,23,10,8.72,9,0,1.0,0.0,1.0,3,8,1.0,79.0
5536,43808033,2,9813376.0,64.0,36,12.1,8.76,10,0,1.0,0.0,1.0,10,25,1.0,79.0
5537,149111199,2,9909587.0,64.5,29.3,15,8.68,10,0,1.0,0.0,1.0,1,9,1.0,79.0
5538,150865672,3,9950000.0,60.0,40,8,7.08,15,0,0.0,1.0,1.0,3,9,0.0,79.0
5539,150592263,2,9995083.0,67.4,23,9,8.72,9,0,1.0,0.0,1.0,19,25,1.0,79.0
5540,43807925,2,10044848.0,64.6,31.2,13.0,8.76,10,0,1.0,0.0,1.0,7,25,1.0,79.0
5541,147844051,2,10132970.0,62.0,38.5,9.6,8.74,10,0,1.0,0.0,1.0,5,8,1.0,79.0
5542,150592008,2,10301659.0,61.9,23,10,8.72,9,0,1.0,0.0,1.0,8,8,1.0,79.0
5543,147844042,2,10465641.0,61.9,31.2,11.8,8.74,10,0,1.0,0.0,1.0,6,8,1.0,79.0
5544,43808753,2,10739381.0,67.4,39,11.4,8.76,10,0,1.0,0.0,1.0,24,25,1.0,79.0
5545,150592293,2,10870238.0,67.8,23,9,8.72,9,0,1.0,0.0,1.0,23,25,1.0,79.0
5546,150591977,2,10884243.0,68.2,23,9,8.72,9,0,1.0,0.0,1.0,2,9,1.0,79.0
5547,43808381,2,11050771.0,69.9,41.9,12.1,8.76,10,0,1.0,0.0,1.0,17,25,1.0,79.0
5548,150685923,3,5490000.0,59.8,43.1,6,9.27,9,1,0.0,1.0,1.0,2,9,0.0,80.0
5549,150508639,3,19900000.0,105.0,53,13.2,8.6,5,1,1.0,1.0,1.0,14,25,0.0,80.0
5550,149832708,2,7050000.0,45.0,28,6,8.87,5,1,0.0,1.0,0.0,2,9,0.0,80.0
5551,150611485,2,4990000.0,48.7,32,6,9.06,,,0.0,1.0,0.0,1,5,0.0,80.0
5552,150884887,1,5100000.0,33.0,18,6.5,9.26,16,1,0.0,0.0,0.0,2,9,0.0,80.0
5553,150620015,1,5200000.0,27.0,15.4,6,8.6,12,1,0.0,0.0,0.0,2,9,0.0,80.0
5554,150656123,2,5350000.0,44.8,28.8,6.8,9.18,10,0,1.0,0.0,0.0,1,4,0.0,80.0
5555,150463235,1,5400000.0,33.0,19,7,9.01,4,1,0.0,1.0,0.0,8,9,0.0,80.0
5556,150517794,2,5600000.0,45.0,30,6,9.23,10,0,0.0,1.0,1.0,3,5,0.0,80.0
5557,150932595,1,5700000.0,34.0,19,9,8.95,5,0,0.0,0.0,0.0,3,21,0.0,80.0
5558,150179616,1,5999000.0,34.5,19.6,9.6,8.84,7,1,0.0,1.0,1.0,4,12,0.0,80.0
5559,144122989,1,6100000.0,35.0,20,10,9.16,17,1,0.0,1.0,0.0,2,12,0.0,80.0
5560,149734761,2,6100000.0,44.7,28.1,6,8.76,15,0,0.0,0.0,0.0,5,9,0.0,80.0
5561,150892456,2,6150000.0,42.4,31,5.8,9.2,15,1,0.0,1.0,1.0,4,9,0.0,80.0
5562,150593875,1,6400000.0,36.5,18.8,9.1,8.82,27,1,0.0,0.0,1.0,11,21,0.0,80.0
5563,149561454,1,6500000.0,39.0,19,8.5,8.85,10,1,0.0,1.0,1.0,15,17,0.0,80.0
5564,150406629,2,6700000.0,47.0,28,6.5,8.8,3,1,0.0,1.0,1.0,1,19,0.0,80.0
5565,150638648,2,7000000.0,44.0,28,6,9.1,20,1,0.0,0.0,0.0,9,9,0.0,80.0
5566,143190211,2,7600000.0,52.4,30.5,8.5,9.07,10,0,0.0,1.0,1.0,11,12,0.0,80.0
5567,148911174,3,7650000.0,56.0,47,7,9.46,5,0,0.0,1.0,1.0,7,9,0.0,80.0
5568,150797651,2,7800000.0,45.0,30,6,9.2,24,1,0.0,1.0,1.0,1,9,0.0,80.0
5569,148242400,2,7950000.0,52.0,31,7.3,9.06,30,1,0.0,1.0,1.0,3,5,0.0,80.0
5570,150481539,1,8000000.0,48.0,22,14,8.51,15,1,1.0,1.0,1.0,22,25,0.0,80.0
5571,149492636,3,8050000.0,61.0,45.5,6,9.27,5,0,0.0,1.0,1.0,8,9,0.0,80.0
5572,150077120,3,8500000.0,60.0,45,6,9.18,16,1,0.0,1.0,1.0,3,9,0.0,80.0
5573,149750245,3,8950000.0,63.1,43,9.2,9.2,12,1,0.0,1.0,1.0,3,12,0.0,80.0
5574,150464077,3,8950000.0,60.0,42.6,6,9.18,16,1,0.0,1.0,1.0,3,9,0.0,80.0
5575,4236845,3,9300000.0,70.0,46,10,9.38,4,0,0.0,1.0,0.0,1,12,0.0,80.0
5576,150806911,2,7200000.0,43.0,29,6,8.92,7,1,0.0,1.0,1.0,7,9,0.0,80.0
5577,150508639,3,19900000.0,105.0,53,13.2,8.6,5,1,1.0,1.0,1.0,14,25,0.0,80.0
5578,150685923,3,5490000.0,59.8,43.1,6,9.27,9,1,0.0,1.0,1.0,2,9,0.0,80.0
5579,150424670,2,9300000.0,55.0,30,20,8.79,5,1,0.0,1.0,1.0,10,10,0.0,80.0
5580,150487286,3,9300000.0,55.0,40,,8.79,5,1,0.0,1.0,1.0,10,10,0.0,80.0
5581,150808774,2,11200000.0,58.1,30.8,11.9,8.52,5,1,0.0,1.0,1.0,13,16,0.0,80.0
5582,149759525,3,11900000.0,75.0,44.5,9,9.15,5,1,0.0,1.0,1.0,17,22,0.0,80.0
5583,148791319,3,12000000.0,56.5,38,6,8.88,1,1,0.0,0.0,1.0,1,9,0.0,80.0
5584,150887267,3,13250000.0,84.0,43,12,9.22,7,1,0.0,0.0,1.0,3,17,0.0,80.0
5585,150480376,3,14300000.0,82.0,44,13,8.39,10,1,0.0,1.0,1.0,9,17,0.0,80.0
5586,149615567,1,4000000.0,31.0,20,5.2,9.22,,,0.0,1.0,1.0,2,4,0.0,80.0
5587,147542016,1,4100000.0,31.0,17,6,9.24,15,0,1.0,0.0,1.0,2,5,0.0,80.0
5588,148020593,1,4300000.0,32.0,18,6,9.41,15,0,1.0,1.0,0.0,3,5,0.0,80.0
5589,139838388,1,4300000.0,33.0,19,6,9.4,29,1,0.0,0.0,0.0,1,9,0.0,80.0
5590,49755623,1,4500000.0,32.0,18,6,9.31,11,0,1.0,0.0,1.0,2,4,0.0,80.0
5591,26285470,1,4500000.0,32.0,18.1,6,9.31,7,0,1.0,0.0,1.0,2,4,0.0,80.0
5592,150877533,1,4600000.0,32.6,18.6,6.7,9.2,20,1,0.0,1.0,0.0,1,9,0.0,80.0
5593,150536477,1,4600000.0,34.7,20,9,9.49,6,0,0.0,1.0,1.0,11,12,0.0,80.0
5594,150924604,1,4690000.0,34.7,19,6,9.07,15,1,0.0,1.0,0.0,1,14,0.0,80.0
5595,150300485,1,4800000.0,37.0,20,10,9.47,10,0,0.0,1.0,1.0,10,12,0.0,80.0
5596,149609868,1,4800000.0,34.0,19,7,9.29,8,0,1.0,0.0,1.0,3,4,0.0,80.0
5597,149369712,1,5000000.0,34.0,20,7,8.76,15,1,0.0,1.0,1.0,1,9,0.0,80.0
5598,150710543,1,5100000.0,33.0,18,9,8.83,5,1,0.0,0.0,1.0,2,12,0.0,80.0
5599,148377145,2,5100000.0,45.0,29,6,9.18,14,0,1.0,0.0,0.0,1,4,0.0,80.0
5600,149308001,1,5100000.0,33.0,19,6,9.4,20,1,0.0,0.0,0.0,3,9,0.0,80.0
5601,148755493,1,5100000.0,39.0,20,8.5,8.81,12,1,0.0,1.0,0.0,2,17,0.0,80.0
5602,149554827,2,5200000.0,44.0,28,5.5,9.33,8,0,1.0,0.0,0.0,1,4,0.0,80.0
5603,150836482,1,5200000.0,35.2,19.6,7.8,9.07,10,0,0.0,1.0,0.0,5,12,0.0,80.0
5604,150685923,3,5490000.0,59.8,43.1,6,9.27,9,1,0.0,1.0,1.0,2,9,0.0,80.0
5605,150038480,3,8400000.0,58.3,44,6,8.87,2,1,0.0,1.0,1.0,7,9,0.0,80.0
5606,150806911,2,7200000.0,43.0,29,6,8.92,7,1,0.0,1.0,1.0,7,9,0.0,80.0
5607,149171358,1,5200000.0,33.0,18,6.6,9.17,7,0,0.0,1.0,0.0,5,9,0.0,80.0
5608,147310840,2,5200000.0,44.5,28,6,9.23,11,0,1.0,0.0,1.0,5,5,0.0,80.0
5609,147533136,2,5200000.0,44.5,28,6,9.23,15,0,1.0,0.0,1.0,5,5,0.0,80.0
5610,150321370,1,5200000.0,32.4,19,7,9.1,15,1,0.0,1.0,0.0,5,9,0.0,80.0
5611,149792326,1,5200000.0,32.7,18.9,6.6,9.09,15,1,0.0,0.0,0.0,2,9,0.0,80.0
5612,142187430,1,5300000.0,35.3,19.7,7.5,9.06,10,0,0.0,1.0,0.0,11,12,0.0,80.0
5613,149936787,1,5300000.0,40.0,20,7,9.25,,,0.0,1.0,1.0,2,12,0.0,80.0
5614,46702572,1,5300000.0,34.5,19.2,9.9,8.9,10,1,0.0,1.0,0.0,2,12,0.0,80.0
5615,150518745,2,5300000.0,38.0,25,6,9.16,17,1,0.0,0.0,1.0,3,12,0.0,80.0
5616,149426456,2,5350000.0,38.0,26,5,9.49,5,0,0.0,1.0,0.0,12,12,0.0,80.0
5617,150457469,1,5400000.0,30.0,19,6,8.76,15,1,0.0,0.0,0.0,3,9,0.0,80.0
5618,150137829,1,5400000.0,32.5,18.8,6.6,9.15,10,0,0.0,1.0,0.0,3,9,0.0,80.0
5619,149240346,2,5400000.0,45.0,29,6,9.38,15,1,0.0,1.0,1.0,1,9,0.0,80.0
5620,150064205,2,5400000.0,43.6,32,7,9.22,10,0,1.0,1.0,1.0,4,4,0.0,80.0
5621,150066357,2,5400000.0,44.0,32,7,9.22,,,0.0,1.0,0.0,4,4,0.0,80.0
5622,150490840,1,5400000.0,33.0,19,6,8.76,15,1,0.0,0.0,0.0,3,9,0.0,80.0
5623,26966884,1,5400000.0,35.1,20,9.6,9.29,15,1,0.0,1.0,1.0,8,14,0.0,80.0
5624,149556305,1,5450000.0,32.7,18.7,6.6,9.26,12,1,0.0,0.0,0.0,6,9,0.0,80.0
5625,150794756,1,5500000.0,33.0,19,7,9.29,11,1,0.0,1.0,0.0,8,9,0.0,80.0
5626,50595457,1,5500000.0,35.0,20,10,8.9,15,1,0.0,1.0,0.0,4,12,0.0,80.0
5627,149888510,1,5500000.0,35.0,19.2,10.1,9.16,12,1,0.0,1.0,1.0,15,16,0.0,80.0
5628,148747788,1,5500000.0,35.1,19.3,7.6,9.07,21,1,0.0,0.0,0.0,3,12,0.0,80.0
5629,149318193,1,5550000.0,35.0,20,10,8.94,5,1,0.0,1.0,1.0,8,12,0.0,80.0
5630,149410009,1,5550000.0,35.0,19,9,9.18,6,1,0.0,1.0,0.0,1,12,0.0,80.0
5631,146953064,1,5600000.0,36.0,19,10,9.16,15,1,0.0,0.0,1.0,8,16,0.0,80.0
